Group,Strategy,cip_res,cro_res,nda_res,cost_with_test_mean,cost_with_test_lower,cost_with_test_upper,cost_without_test_mean,cost_without_test_lower,cost_without_test_upper,cost_with_test_mean_ng,cost_with_test_lower_ng,cost_with_test_upper_ng,cost_without_test_mean_ng,cost_without_test_lower_ng,cost_without_test_upper_ng,median,low,high,cost_with_test_ng_init_visit_mean,cost_with_test_ng_init_visit_lower,cost_with_test_ng_init_visit_upper,cost_with_test_ng_init_diag_mean,cost_with_test_ng_init_diag_lower,cost_with_test_ng_init_diag_upper,cost_with_test_ng_cip_mean,cost_with_test_ng_cip_lower,cost_with_test_ng_cip_upper,cost_with_test_ng_cro_mean,cost_with_test_ng_cro_lower,cost_with_test_ng_cro_upper,cost_with_test_ng_nda_mean,cost_with_test_ng_nda_lower,cost_with_test_ng_nda_upper,cost_with_test_ng_follow_visit_mean,cost_with_test_ng_follow_visit_lower,cost_with_test_ng_follow_visit_upper,cost_with_test_ng_follow_diag_mean,cost_with_test_ng_follow_diag_lower,cost_with_test_ng_follow_diag_upper,cost_with_test_ng_follow_drugs_mean,cost_with_test_ng_follow_drugs_lower,cost_with_test_ng_follow_drugs_upper,cost_with_test_ng_partner_total_mean,cost_with_test_ng_partner_total_lower,cost_with_test_ng_partner_total_upper,cost_with_test_ng_complications_mean,cost_with_test_ng_complications_lower,cost_with_test_ng_complications_upper,cost_without_test_ng_init_visit_mean,cost_without_test_ng_init_visit_lower,cost_without_test_ng_init_visit_upper,cost_without_test_ng_init_diag_mean,cost_without_test_ng_init_diag_lower,cost_without_test_ng_init_diag_upper,cost_without_test_ng_cip_mean,cost_without_test_ng_cip_lower,cost_without_test_ng_cip_upper,cost_without_test_ng_cro_mean,cost_without_test_ng_cro_lower,cost_without_test_ng_cro_upper,cost_without_test_ng_nda_mean,cost_without_test_ng_nda_lower,cost_without_test_ng_nda_upper,cost_without_test_ng_follow_visit_mean,cost_without_test_ng_follow_visit_lower,cost_without_test_ng_follow_visit_upper,cost_without_test_ng_follow_diag_mean,cost_without_test_ng_follow_diag_lower,cost_without_test_ng_follow_diag_upper,cost_without_test_ng_follow_drugs_mean,cost_without_test_ng_follow_drugs_lower,cost_without_test_ng_follow_drugs_upper,cost_without_test_ng_partner_total_mean,cost_without_test_ng_partner_total_lower,cost_without_test_ng_partner_total_upper,cost_without_test_ng_complications_mean,cost_without_test_ng_complications_lower,cost_without_test_ng_complications_upper
MSM,CIP,0.5,0.15,0,304.3400813,302.4315636,307.012141,305.2565668,303.1921663,308.0250665,383.2192586,341.5437943,438.0154809,403.4747385,358.5353058,462.002938,20.25547984,16.99151147,23.98745707,167.1,167.1,167.1,133.49,133.49,133.49,0.26685783,0.10904503,0.440199339,0.527242099,0.482130312,0.567788757,0,0,0,5.831607413,2.76023271,8.538062329,7.212875665,3.414018458,10.56037858,2.208980211,1.048117321,3.263554397,59.87065468,24.20304155,110.9879698,61.1980783,21.89386163,117.3982864,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043002924,0.985553143,1.086030851,0,0,0,10.78879105,5.858388311,15.09517411,13.34421248,7.245999857,18.6706008,4.309311012,2.339985745,6.029387327,64.81518786,29.4175444,115.5267175,63.54245455,22.7594141,122.1437819
MSM,CIP,0.7,0,0,303.3775228,301.588818,305.7762125,303.3084802,301.4875478,305.7144155,361.8937591,322.7166375,414.695215,360.3993979,320.7090683,414.3314009,-1.494361148,-2.007569184,-0.363814147,167.1,167.1,167.1,133.49,133.49,133.49,0.164791469,0.064587406,0.271715145,0.728743039,0.674635482,0.772545357,0,0,0,0.496220083,0,1.103029492,0.613754237,0,1.36429187,0.004400098,0,0.009780818,54.59230841,18.18190635,103.337322,58.65932459,18.73036064,111.7320724,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042911261,0.980111936,1.085266187,0,0,0,0,0,0,0,0,0,0,0,0,54.24962357,17.9191355,104.1685816,58.45535087,18.74517646,112.3203532
MSM,CIP,0.7,0.025,0,303.6301214,301.879173,306.1066877,303.65909,301.9086934,306.1833332,367.5124493,329.0452726,424.4834426,368.1340541,329.6317876,424.6100648,0.621604755,0.586514966,0.126622233,167.1,167.1,167.1,133.49,133.49,133.49,0.168787162,0.065649629,0.275815195,0.729553344,0.679739453,0.773904344,0,0,0,1.746743597,0.66364525,3.065661102,2.160475405,0.82083555,3.791790289,0.505771145,0.164079954,0.904938605,56.43122951,21.39761127,107.2008477,59.88392263,21.3262607,115.4665223,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04443652,0.982165167,1.086026564,0,0,0,1.785174196,0.654651357,3.00784357,2.208008634,0.809711373,3.720278159,0.713042897,0.261484006,1.201407401,56.61069794,22.04105158,107.1598257,59.93600831,21.97843605,116.6638232
MSM,CIP,0.7,0.05,0,303.8109022,302.0673185,306.2481831,303.9416699,302.2014709,306.3638846,371.5917396,332.8070447,426.0351338,374.3917835,337.0221321,428.018223,2.800043865,4.21508744,1.983089228,167.1,167.1,167.1,133.49,133.49,133.49,0.168440452,0.061957154,0.273158806,0.730502909,0.680672142,0.776771195,0,0,0,3.023925721,1.387613615,4.797749816,3.740169511,1.716282282,5.934139671,1.020806806,0.467907214,1.631319265,56.77129482,22.51577605,106.9433046,59.45691146,21.95139211,112.4835869,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044805875,0.980379789,1.086957202,0,0,0,3.621381223,1.78239744,5.785936458,4.479137679,2.204574179,7.156387137,1.446469573,0.711933791,2.311046676,57.48402457,23.21268453,105.9167059,59.69662959,21.51499595,113.3263879
MSM,CIP,0.7,0.075,0,304.0213142,302.1458306,306.6279599,304.2414304,302.3562827,306.8605629,376.1701673,335.1338125,431.0106313,380.8704469,339.6136418,438.1351869,4.700279658,4.479829299,7.124555555,167.1,167.1,167.1,133.49,133.49,133.49,0.167179441,0.064842503,0.27397278,0.72965007,0.674306133,0.77416557,0,0,0,4.295844596,2.142090932,6.436345351,5.313353722,2.649464283,7.96085118,1.533103643,0.759811206,2.316229441,57.4318391,21.32201869,107.213482,59.49958462,19.58793547,115.6732869,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042817824,0.977951613,1.085206528,0,0,0,5.37992026,2.623643271,7.95496108,6.65420238,3.245076591,9.839164595,2.148873726,1.047948263,3.177408963,58.52189218,22.48746525,108.4737622,59.94754323,19.6670878,115.6560312
MSM,CIP,0.7,0.1,0,304.360801,302.4425609,306.8686915,304.6648764,302.7576165,307.2854254,383.6739969,341.8048343,440.5122342,390.5035083,348.4240684,447.6734348,6.829511341,6.619234108,7.161200627,167.1,167.1,167.1,133.49,133.49,133.49,0.163502346,0.062877471,0.271684459,0.729632721,0.678880796,0.773224051,0,0,0,5.518064532,2.850762762,8.173177825,6.825067355,3.52599136,10.10906792,2.026754831,1.043726759,3.025898034,60.97041346,24.25735531,110.0497271,62.83005858,21.47213219,118.766949,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04385991,0.983721824,1.088401256,0,0,0,7.137017422,3.857623763,10.52353942,8.827483683,4.771336373,13.01613363,2.850701958,1.540830709,4.203362924,62.60365299,25.92130273,112.9097271,63.50118963,21.64013212,120.1391523
MSM,CIP,0.7,0.125,0,304.5064956,302.5741808,307.013947,304.9091917,302.9859596,307.2955552,386.7346045,345.2638144,438.0703612,395.9072672,353.3148523,448.647447,9.172662717,8.051037877,10.57708583,167.1,167.1,167.1,133.49,133.49,133.49,0.168291873,0.064231715,0.272438136,0.729717679,0.680229183,0.774621359,0,0,0,6.816963029,3.605386798,10.03745927,8.431621552,4.459354832,12.41492106,2.549379388,1.344524305,3.749563397,60.45555173,24.53592755,107.1721468,61.23428877,21.01744576,113.8709029,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044389551,0.985501088,1.087325612,0,0,0,8.979095107,4.819364268,12.73275399,11.1058739,5.960873698,15.74862039,3.586473521,1.924973745,5.085778074,62.77479412,26.15266903,108.6499172,62.31252797,21.08631191,116.5157916
MSM,CIP,0.7,0.15,0,304.7596173,302.7945085,307.3447485,305.2862128,303.194802,308.0122123,392.4533813,349.5332224,449.8322248,403.8182356,357.6219132,463.4117083,11.36485424,8.088690801,13.57948354,167.1,167.1,167.1,133.49,133.49,133.49,0.163945675,0.064545708,0.274096208,0.729700193,0.676829268,0.777045,0,0,0,8.017043409,4.283525074,11.76672664,9.915951678,5.29811621,14.55378084,3.037899906,1.636815473,4.4888079,62.37340486,26.65441751,115.2943132,62.71658844,21.36798925,123.0536094,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043892882,0.988908129,1.086043441,0,0,0,10.74099845,5.99257332,15.39023031,13.28509978,7.411967783,19.03554369,4.290221463,2.393582569,6.147240098,65.19101429,28.8386238,117.2332549,64.01751986,21.54569581,125.0512521
MSM,CIP+CRO,0.1,0,0,303.3094675,301.4848524,305.7387869,303.3133359,301.5026368,305.789326,360.3722047,320.6477683,413.9940751,360.5331392,320.7267902,414.3151074,0.160934509,0.079021933,0.321032264,167.1,167.1,167.1,133.49,133.49,133.49,0.489143486,0.188058654,0.792476523,0.119558146,0.098045312,0.141546288,0.115001845,0,0.28604119,0.068275709,0,0.28321267,0.08444742,0,0.350294118,6.05E-04,0,0.002511312,54.45935537,17.52412291,104.1484195,58.63353775,19.02597277,111.8990015,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044677545,0.986530733,1.08901349,0,0,0,0,0,0,0,0,0,0,0,0,54.48671078,17.73964555,103.0729698,58.58658091,18.66552537,112.3400263
MSM,CIP+CRO,0.1,0.025,0,303.3390481,301.6123016,305.8403185,303.6633937,301.8325463,306.1452693,361.1743656,322.6910523,415.2983635,368.2958981,328.4961824,421.2836743,7.121532507,5.805130029,5.985310801,167.1,167.1,167.1,133.49,133.49,133.49,0.488306835,0.192006567,0.785411037,0.11626006,0.093196293,0.138911878,0.245231695,0.05399568,0.50002784,0.081509792,0,0.294247289,0.100816113,0,0.363942385,0.001743232,0,0.003733289,54.94115005,19.32442157,104.7606602,59.2333669,20.59224488,113.3335646,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043581646,0.97587878,1.086260469,0,0,0,1.779590026,0.64566782,3.089206009,2.201101804,0.798600005,3.820912017,0.710812441,0.257895758,1.233905579,56.68699209,20.96220394,104.651432,60.08375297,20.78493478,113.1896887
MSM,CIP+CRO,0.1,0.05,0,303.3022713,301.521543,305.785037,303.9465212,302.0844584,306.5219635,360.4524539,320.7870783,415.6391762,374.5711497,333.6450678,432.9878849,14.11869586,12.8579895,17.34870866,167.1,167.1,167.1,133.49,133.49,133.49,0.490775338,0.189109775,0.792821403,0.113234648,0.091081631,0.136709803,0.378973555,0.111092715,0.712758459,0.078191521,0,0.390435472,0.09671188,0,0.482913597,0.003772759,0,0.056290577,54.17113586,17.86054437,104.1307953,58.35142581,19.04434225,114.0098091,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042327206,0.984105042,1.087750557,0,0,0,3.558814586,1.63607423,5.627609649,4.401751576,2.02359301,6.960559211,1.421478905,0.653488668,2.247807018,57.64289958,21.31451137,107.3661895,60.13290632,19.44740191,116.179177
MSM,CIP+CRO,0.1,0.075,0,303.3715293,301.5549635,305.6913912,304.3483959,302.3518587,306.8838019,361.9064449,321.6459013,413.950913,383.2605558,339.5746954,437.2370245,21.35411082,17.92879413,23.28611151,167.1,167.1,167.1,133.49,133.49,133.49,0.485804004,0.192543139,0.787109439,0.110784631,0.089309651,0.132089062,0.516293266,0.215047989,0.870128116,0.081215437,0,0.288117881,0.100452038,0,0.356361172,0.004812224,0,0.056307414,55.39228821,18.41591756,101.5027997,59.62136449,19.48333256,111.6983643,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043506341,0.981584671,1.084743986,0,0,0,5.422761978,2.825337207,8.240827381,6.70719154,3.494543535,10.19274088,2.165985772,1.128509829,3.291591061,60.64995666,23.33781647,107.6021994,62.34024246,20.50382272,115.8567247
MSM,CIP+CRO,0.1,0.1,0,303.3063066,301.5009263,305.6599312,304.6060371,302.6422206,307.224871,360.3982436,320.5056504,412.855174,388.9754784,345.744085,445.3270372,28.57723478,25.23843465,32.4718633,167.1,167.1,167.1,133.49,133.49,133.49,0.481001254,0.19498612,0.782638783,0.107540028,0.08603313,0.12913082,0.648656692,0.288926611,1.036038798,0.082825235,0,0.289776913,0.102443131,0,0.35841316,0.006935833,0,0.05749205,53.91337078,17.37231871,102.6995888,57.93392055,18.10421775,110.632157,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043863026,0.98366241,1.086488294,0,0,0,7.2808728,4.020556093,10.73377158,9.005412491,4.97286068,13.27616115,2.908161368,1.605909927,4.287334869,60.97009249,24.61644233,110.3741236,61.39418984,18.88599591,118.7734268
MSM,CIP+CRO,0.1,0.125,0,303.3500375,301.6670144,305.709132,304.9791919,303.1524463,307.3722118,361.4241214,323.8720673,413.319945,397.1134851,356.4850803,450.8445752,35.68936366,32.61301302,37.52463017,167.1,167.1,167.1,133.49,133.49,133.49,0.47768876,0.188254208,0.78378048,0.105298451,0.084030783,0.126580782,0.776428372,0.392718855,1.20625,0.077744721,0,0.287820075,0.096159252,0,0.355992828,0.007796454,0,0.057537872,54.71321796,20.13388798,102.4397775,58.80780916,21.49236625,110.6446866,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043223865,0.983703011,1.085552004,0,0,0,9.079094987,4.96828238,13.11981031,11.22955965,6.145064395,16.22735445,3.626415956,1.984455336,5.240377981,63.53568436,29.23258685,110.636836,63.193561,23.19495202,116.9617509
MSM,CIP+CRO,0.1,0.15,0,303.3385541,301.5173705,305.7757232,305.244045,303.2170853,307.7049421,361.0702645,320.7213466,413.3715663,403.2438195,358.4589702,459.0206686,42.17355498,37.73762356,45.64910232,167.1,167.1,167.1,133.49,133.49,133.49,0.479899815,0.190205348,0.786575246,0.101943042,0.081671746,0.124967457,0.898483389,0.503341644,1.317415547,0.080402034,0,0.386418018,0.099445974,0,0.477944574,0.009141463,0,0.057945947,54.18177836,17.31353913,102.952075,58.31111309,17.46733692,110.776655,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042637544,0.981588064,1.084861036,0,0,0,10.79641115,6.196375087,15.4296152,13.35363747,7.664041818,19.08425725,4.312354671,2.474986055,6.162971403,64.48400917,27.83007881,111.6671995,63.3530343,19.7119507,117.3739639
MSM,CIP+CRO,0.3,0,0,303.3417872,301.571594,305.7513475,303.3121456,301.5303541,305.881543,361.0477653,322.3370664,415.1740958,360.3997773,321.2154272,416.1683818,-0.647988007,-1.1216392,0.994285983,167.1,167.1,167.1,133.49,133.49,133.49,0.37714792,0.150454627,0.61448342,0.317493122,0.283780721,0.353414037,0.289693404,0.055493896,0.552624926,0.207727835,0,0.584619738,0.256930026,0,0.72309214,0.001841971,0,0.005183958,54.37841353,18.17718731,103.8896855,58.54213376,19.59179187,112.9024435,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044067343,0.980975549,1.086236492,0,0,0,0,0,0,0,0,0,0,0,0,54.23246266,18.07742784,103.5689372,58.44964443,19.24421302,114.3948256
MSM,CIP+CRO,0.3,0.025,0,303.3905096,301.5098144,305.9201434,303.6616332,301.7774501,306.1265685,362.264625,321.2216961,418.7869941,368.2274882,326.8735001,424.5669151,5.962863198,5.651804018,5.779921049,167.1,167.1,167.1,133.49,133.49,133.49,0.382575184,0.15199707,0.614681663,0.310204167,0.275193075,0.344014288,0.647076797,0.33108944,1.023711494,0.219511474,0,0.576235761,0.271504725,0,0.712722343,0.005715061,0,0.057948095,55.1971791,17.35002243,105.7112263,59.28472699,18.2510476,115.1673851,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043589368,0.986012982,1.085598572,0,0,0,1.801222754,0.79717781,3.092962616,2.227858436,0.985996488,3.825558411,0.719453089,0.31841261,1.235406062,56.62007662,18.58635253,106.6465977,59.98473099,19.09052248,116.1568246
MSM,CIP+CRO,0.3,0.05,0,303.3454537,301.6771091,305.9267619,303.9281938,302.2526499,306.5651293,361.2465623,324.4268464,418.1189705,374.095021,337.0773075,431.3305962,12.84845873,12.6504611,13.2116256,167.1,167.1,167.1,133.49,133.49,133.49,0.381828918,0.150787325,0.613638188,0.301870534,0.264284278,0.336330059,1.004464271,0.59588299,1.488483432,0.232909052,0,0.702568243,0.288075639,0,0.8689778,0.010105892,0,0.059158054,53.88966999,19.90380451,105.8852709,57.75213778,20.69745921,114.9941055,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04335449,0.981066059,1.086405859,0,0,0,3.628680548,1.792166626,5.567635166,4.488165915,2.216657283,6.886379236,1.449385105,0.715835847,2.22385172,57.06945934,23.98355517,109.008074,59.37379104,21.50962122,116.7883326
MSM,CIP+CRO,0.3,0.075,0,303.3379412,301.6450657,305.8199792,304.2020193,302.2814698,306.7049254,361.025938,323.1135111,414.0924081,380.1347096,338.5897017,435.1091105,19.10877153,15.47619061,21.01670237,167.1,167.1,167.1,133.49,133.49,133.49,0.369443405,0.152490935,0.611967936,0.29432515,0.259148727,0.329629376,1.372266185,0.852200337,1.9416446,0.223309703,0,0.643554214,0.276202599,0,0.795985772,0.015200981,0,0.062312977,53.38577079,18.81255734,101.9061248,57.09098343,19.70175822,109.7118524,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043584098,0.979304194,1.086853403,0,0,0,5.291972575,2.610565131,8.120223642,6.5454235,3.228900777,10.04357107,2.113745237,1.042724529,3.243418934,58.1055568,23.01070012,105.9044201,59.54834141,20.83651264,114.9960347
MSM,CIP+CRO,0.3,0.1,0,303.4112849,301.6251227,305.7583104,304.5876779,302.6395819,306.9664701,362.5322131,323.2808555,413.3176764,388.5666039,345.9623639,439.8335962,26.03439075,22.68150834,26.51591989,167.1,167.1,167.1,133.49,133.49,133.49,0.383850799,0.148440686,0.612054975,0.287769002,0.254984194,0.323395627,1.704275446,1.122351961,2.340702217,0.248377213,0,0.688558856,0.307207573,0,0.851650165,0.019891664,0,0.110648053,54.49458912,18.23771961,101.4578115,58.09450556,18.61716298,109.0607063,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04404426,0.981121824,1.085772394,0,0,0,7.193718233,3.898049252,10.50089197,8.897614587,4.821337001,12.98812194,2.87334967,1.556977653,4.194316972,60.82017655,24.50800612,107.0897187,61.44197459,19.15528864,114.3748377
MSM,CIP+CRO,0.3,0.125,0,303.4253626,301.639598,305.741862,304.903141,302.8795273,307.3490355,362.8428625,323.4081685,412.6618078,395.4766431,352.0560333,448.4878036,32.63378058,28.64786482,35.82599579,167.1,167.1,167.1,133.49,133.49,133.49,0.38174998,0.153307553,0.613977071,0.278575503,0.243264234,0.31367948,2.055205459,1.44766147,2.7070513,0.245875318,0,0.682570428,0.304113081,0,0.844243324,0.025912183,0,0.114898755,54.4519884,18.10515705,100.6017424,57.96485226,18.48110987,107.8603724,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043948841,0.988853109,1.087350131,0,0,0,8.923693315,5.289204987,12.82132626,11.0373497,6.542000384,15.85817179,3.56434467,2.112639793,5.121156039,62.44559265,25.5247608,108.6994955,62.16581279,20.55406492,114.5282093
MSM,CIP+CRO,0.3,0.15,0,303.4962175,301.7444943,305.9322219,305.2815469,303.2518661,307.9134418,364.5267207,325.4990544,415.8123427,403.6562905,359.3571332,459.8675936,39.12956984,33.85807877,44.05525089,167.1,167.1,167.1,133.49,133.49,133.49,0.380580362,0.154025629,0.619014107,0.271438113,0.23875,0.306840468,2.41485385,1.722064566,3.078693675,0.249992293,0,0.694691882,0.309205199,0,0.859235854,0.02821382,0,0.116822857,55.65952368,19.78627405,103.2639819,59.14628017,20.46017728,111.0277574,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043804407,0.978780882,1.087053629,0,0,0,10.68689811,6.07168146,15.36112659,13.21818529,7.509813392,18.9995465,4.268612443,2.425180324,6.135615351,65.15044063,29.31847131,113.2471676,64.21104922,22.60870355,122.4156983
MSM,CIP+CRO,0.5,0,0,303.3755648,301.6082859,305.8015685,303.3088523,301.541138,305.6641512,361.990017,323.0388355,414.2430026,360.4048145,321.387089,413.8935294,-1.585202533,-1.651746476,-0.349473259,167.1,167.1,167.1,133.49,133.49,133.49,0.275893225,0.106534141,0.447036704,0.516132249,0.46951777,0.557368418,0.468906758,0.212760305,0.795536233,0.350098685,0,0.861479466,0.433022682,0,1.065528565,0.003104406,0,0.007638938,54.69780909,18.76483794,101.8818139,58.71866775,19.90531793,110.7189403,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043178974,0.985263283,1.084880333,0,0,0,0,0,0,0,0,0,0,0,0,54.28255774,18.25171805,101.4390068,58.45987052,19.45005173,112.0133498
MSM,CIP+CRO,0.5,0.025,0,303.4427755,301.6804946,305.8316424,303.657092,301.8649461,306.193377,363.4573319,323.9437796,416.6466106,368.2341671,328.3269517,421.2832889,4.776835138,4.383172047,4.636678288,167.1,167.1,167.1,133.49,133.49,133.49,0.275203523,0.110343422,0.443875817,0.504227608,0.461247585,0.547217247,1.052105169,0.610365401,1.530788084,0.37234842,0,0.881978769,0.460542465,0,1.09088331,0.010228305,0,0.060535121,55.5317318,19.43332898,104.5244168,59.34741263,19.58691699,112.1440012,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044649164,0.981960268,1.085472024,0,0,0,1.765773321,0.700682642,3.092524168,2.184012489,0.866645578,3.825016112,0.705293706,0.279870044,1.235230934,56.72791404,20.02303037,105.7702055,59.99761439,20.39712715,113.8914481
MSM,CIP+CRO,0.5,0.05,0,303.5066804,301.706001,305.9556843,304.012994,302.1536342,306.5512175,364.7648984,325.0276188,419.7008946,375.9275794,335.3158688,432.4640693,11.16268105,10.28825006,12.76317469,167.1,167.1,167.1,133.49,133.49,133.49,0.275681113,0.106198871,0.44422493,0.489534462,0.44560054,0.533704901,1.632355419,1.104820594,2.225874727,0.373137132,0,0.859482881,0.461517991,0,1.063059071,0.017313338,0,0.111111656,56.15868177,19.39904831,104.8652426,59.93514411,20.73145288,114.7591404,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043301326,0.984219848,1.087373512,0,0,0,3.564338222,1.680221522,5.625011729,4.408583534,2.078196982,6.957345949,1.423685182,0.671122193,2.246769344,58.91004459,22.0994817,108.3708139,61.43513171,21.37766782,117.4963492
MSM,CIP+CRO,0.5,0.075,0,303.4741053,301.689869,305.8247927,304.2870381,302.4204532,306.7150026,364.0674184,325.1800764,416.1781314,381.8858532,340.9468424,437.7206918,17.81843475,15.766766,21.54256042,167.1,167.1,167.1,133.49,133.49,133.49,0.272714288,0.104587985,0.445258778,0.478173981,0.435870364,0.52292976,2.202704214,1.552096873,2.878412905,0.386210052,0,0.951604532,0.477687349,0,1.177000557,0.022701537,0,0.111587797,55.04652401,19.79660742,102.9906547,58.44006458,19.62054788,110.1149264,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044772879,0.987145071,1.08685621,0,0,0,5.394200496,2.809719215,8.097970029,6.671865017,3.475226283,10.01604649,2.154577607,1.122271615,3.234530288,59.5053196,23.13734142,107.9620102,60.89381514,20.83172722,115.210888
MSM,CIP+CRO,0.5,0.1,0,303.4950979,301.8093768,305.9142579,304.5948415,302.694145,307.1239416,364.5437487,327.1629321,417.9280472,388.8671959,347.1053715,444.9598673,24.32344727,19.9424394,27.03182003,167.1,167.1,167.1,133.49,133.49,133.49,0.273988425,0.105604472,0.442930217,0.465132749,0.422267861,0.509972972,2.762125061,2.051585774,3.5100232,0.394124141,0,0.950493984,0.48747596,0,1.175626965,0.029929214,0,0.118111813,54.94755932,20.2595573,103.3408749,58.17900097,20.15214887,112.026598,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044326494,0.980632925,1.086730461,0,0,0,7.317124967,3.883274095,10.66262089,9.050251308,4.803062215,13.1881578,2.922641383,1.551076088,4.258915519,60.85502215,25.86895251,108.7213765,61.29908815,21.63576605,115.7920126
MSM,CIP+CRO,0.5,0.125,0,303.5537732,301.8020339,305.9169179,304.9344032,302.9452902,307.4838737,365.7811314,327.4210675,417.9325251,396.2183728,352.8942783,450.8567839,30.43724142,25.4732108,32.92425883,167.1,167.1,167.1,133.49,133.49,133.49,0.272105355,0.108158466,0.442614957,0.45420247,0.415280751,0.495085955,3.357944748,2.555272861,4.226339356,0.40086687,0,0.978078388,0.495815765,0,1.209744981,0.038258332,0,0.163517153,55.60253079,20.55620378,104.3526342,58.6355556,20.5282672,111.2306758,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044781549,0.985588232,1.086488785,0,0,0,8.951318875,4.667577762,13.09755283,11.07151862,5.773135204,16.19982509,3.575379004,1.864346446,5.231487791,63.10418609,28.04191807,109.302891,62.74515025,21.66701203,117.7159473
MSM,CIP+CRO,0.5,0.15,0,303.6009928,301.8550941,306.1812447,305.2514051,303.2755016,308.0105156,366.696788,328.6186027,423.4126478,403.384688,358.725063,461.6925386,36.68789996,30.10646025,38.27989081,167.1,167.1,167.1,133.49,133.49,133.49,0.269020442,0.106641139,0.44211455,0.438892241,0.395873305,0.478285558,3.939001232,3.091361239,4.8298573,0.411644622,0,0.962923077,0.509146324,0,1.191,0.045183298,0,0.167579057,55.68552857,20.89338747,106.3202475,58.74808581,21.0637942,115.5044724,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04176548,0.976259296,1.086982028,0,0,0,10.68479732,5.864890534,15.17759219,13.21558691,7.254042191,18.77254034,4.267773335,2.342582894,6.062307155,64.79651102,29.67793735,114.0307783,63.78230039,23.03798196,121.774502
MSM,CIP+CRO,0.7,0,0,303.4187346,301.7047712,306.0159154,303.309814,301.58031,305.9123197,362.7866568,325.5577908,418.190702,360.3157068,322.8949067,416.1374344,-2.470950005,-2.662884128,-2.053267609,167.1,167.1,167.1,133.49,133.49,133.49,0.165400043,0.064331592,0.271599071,0.714408925,0.660312387,0.761086928,0.658343333,0.291938581,1.05444266,0.49909475,0,1.115282761,0.617309795,0,1.379447435,0.004425589,0,0.00988947,54.86042496,19.9589852,106.7930501,58.67829694,21.25347351,114.2412057,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043919628,0.98034842,1.087002584,0,0,0,0,0,0,0,0,0,0,0,0,54.23568434,19.33116439,105.9361936,58.36681681,20.90674333,114.2444749
MSM,CIP+CRO,0.7,0.025,0,303.4590433,301.6627106,305.9002804,303.6339097,301.8617459,306.2424661,363.8290681,323.9684106,421.015396,367.5958308,328.2602494,425.8417119,3.766762673,4.291838753,4.826315879,167.1,167.1,167.1,133.49,133.49,133.49,0.164816528,0.063140149,0.273931689,0.697797693,0.645803574,0.747279539,1.435083269,0.89968687,2.022585788,0.532720675,0.128091256,1.172371841,0.658900321,0.158430813,1.450058573,0.015126211,0.001135815,0.064929214,55.1176703,19.01109578,105.916687,58.63497007,18.94397125,115.1007261,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044897562,0.985119251,1.085619201,0,0,0,1.819148432,0.708773519,3.139995914,2.25002997,0.876652852,3.883731965,0.72661305,0.283101741,1.254192329,56.06797048,19.60406959,106.1867928,59.27470795,19.34462213,116.692081
