group,panel,cip_res,cro_res,nda_res,threshold_price,threshold_lower,threshold_upper,strategy
MSW,cip+cro+nda,0.7,0,0,-2.6304067780108134,-6.129873593279458,-0.4889014751656204,CIP+CRO+NDA
MSW,cip,0.7,0,0.05,-1.7018846502628273,-5.242759470928371,0.2030145879910477,CIP
MSW,cip+cro,0.7,0,0.05,-2.850322489857941,-6.481917212937178,-0.5366865725872757,CIP+CRO
MSW,cip+cro+nda,0.7,0,0.05,-2.642872532911606,-6.074261326449246,-0.467028510619757,CIP+CRO+NDA
MSW,cip,0.7,0.025,0,0.5771080288536031,-3.6705715649700243,4.88487628538348,CIP
MSW,cip+cro,0.7,0.025,0,4.128811970781448,-1.261851733170357,10.051504031019187,CIP+CRO
MSW,cip+cro+nda,0.7,0.025,0,4.206170444800963,-0.8430800192766351,10.921618394247437,CIP+CRO+NDA
MSW,cip,0.7,0.025,0.05,0.7236848393667199,-3.4626179338155896,5.340864705993781,CIP
MSW,cip+cro,0.7,0.025,0.05,3.658516304277438,-2.2959062075719245,10.49727370410543,CIP+CRO
MSW,cip+cro+nda,0.7,0.025,0.05,4.329186357470256,-0.9881464533298557,11.498721586735085,CIP+CRO+NDA
MSW,cip,0.7,0.05,0,3.039291957041329,-1.7069925415700926,8.491630911354038,CIP
MSW,cip+cro,0.7,0.05,0,10.844215178293563,3.3404902152769607,19.953631566394098,CIP+CRO
MSW,cip+cro+nda,0.7,0.05,0,10.950354135303748,3.6895601596066636,21.19220557824533,CIP+CRO+NDA
MSW,cip,0.7,0.05,0.05,2.9294528805070867,-1.8828011897246069,8.214466325043386,CIP
MSW,cip+cro,0.7,0.05,0.05,10.28330820164868,2.974424853174841,19.459185599760144,CIP+CRO
MSW,cip+cro+nda,0.7,0.05,0.05,10.758388015092544,3.0767621178299844,20.195742750103467,CIP+CRO+NDA
MSW,cip,0.7,0.075,0,5.450202792760595,0.07833419671666285,12.097212058524773,CIP
MSW,cip+cro,0.7,0.075,0,18.001156965948883,8.187152724565887,29.78225819202685,CIP+CRO
MSW,cip+cro+nda,0.7,0.075,0,18.118666406742356,8.283565022984671,29.969363052046823,CIP+CRO+NDA
MSW,cip,0.7,0.075,0.05,5.286085568033223,-0.016131727411456236,11.969827370603987,CIP
MSW,cip+cro,0.7,0.075,0.05,16.936772688103122,7.042635551833194,28.709439700732073,CIP+CRO
MSW,cip+cro+nda,0.7,0.075,0.05,17.701403889574642,8.063498171035077,29.42747591171126,CIP+CRO+NDA
MSW,cip,0.7,0.1,0,7.897182063794638,1.7002314078743594,15.954661894426724,CIP
MSW,cip+cro,0.7,0.1,0,25.17033759658493,13.234798565653175,39.028004460235934,CIP+CRO
MSW,cip+cro+nda,0.7,0.1,0,24.939488143099613,13.139609879395675,37.54773864935842,CIP+CRO+NDA
MSW,cip,0.7,0.1,0.05,7.861004965043799,1.8578625711826369,15.46159941831645,CIP
MSW,cip+cro,0.7,0.1,0.05,23.568046461988356,11.808232983868617,37.90254427871652,CIP+CRO
MSW,cip+cro+nda,0.7,0.1,0.05,25.070540297723113,13.217208352371198,40.032544991978696,CIP+CRO+NDA
MSW,cip,0.7,0.125,0,10.333203399240709,3.212408230843987,19.6792009253879,CIP
MSW,cip+cro,0.7,0.125,0,31.57556660649736,17.191616412077636,48.003430789848586,CIP+CRO
MSW,cip+cro+nda,0.7,0.125,0,31.846731204210844,17.846595608578156,48.03301729939413,CIP+CRO+NDA
MSW,cip,0.7,0.125,0.05,10.360869767649344,3.0254737972737114,19.600710545886226,CIP
MSW,cip+cro,0.7,0.125,0.05,29.426178320059947,15.67860817301137,44.210803941869216,CIP+CRO
MSW,cip+cro+nda,0.7,0.125,0.05,31.34103534521068,16.983031960785656,48.33117270851893,CIP+CRO+NDA
MSW,cip,0.7,0.15,0,12.617576884142782,5.295176810863008,22.123575160336753,CIP
MSW,cip+cro,0.7,0.15,0,38.96995221702514,22.269435378061527,58.77909446954801,CIP+CRO
MSW,cip+cro+nda,0.7,0.15,0,38.94229953868172,21.688779928845918,57.30453801610339,CIP+CRO+NDA
MSW,cip,0.7,0.15,0.05,12.645361704889424,4.850355537205151,21.995583100888364,CIP
MSW,cip+cro,0.7,0.15,0.05,36.490157186807004,20.570733769117457,54.30955282410758,CIP+CRO
MSW,cip+cro+nda,0.7,0.15,0.05,38.696160288865975,22.662443775916923,56.374817149084606,CIP+CRO+NDA
WSM,cip,0.1,0,0,0.20908477828678648,-2.6476467457972714,1.0404738389604689,CIP
WSM,cip+cro,0.1,0,0,0.03168573218743643,-2.7847866605871596,0.9848240559672187,CIP+CRO
WSM,cip+cro+nda,0.1,0,0,0.012593030323360208,-3.0624188059809594,0.998216016803676,CIP+CRO+NDA
WSM,cip,0.1,0,0.05,0.1832199775278278,-2.78902822564713,1.0149781075733695,CIP
WSM,cip+cro,0.1,0,0.05,-0.037271261140843524,-3.670784272323326,1.0082258445180345,CIP+CRO
WSM,cip+cro+nda,0.1,0,0.05,-0.00418607126696988,-2.989258595728513,0.98983222077223,CIP+CRO+NDA
WSM,cip,0.1,0.025,0,10.406297792367342,1.155957061257801,22.323742021855608,CIP
WSM,cip+cro,0.1,0.025,0,10.869494198156586,1.264771444610042,22.92246313451608,CIP+CRO
WSM,cip+cro+nda,0.1,0.025,0,10.939495626783776,1.3623266052871175,24.07372944825587,CIP+CRO+NDA
WSM,cip,0.1,0.025,0.05,10.011020918613283,0.9081275356819596,23.709202068987228,CIP
WSM,cip+cro,0.1,0.025,0.05,11.416966116442987,1.5200276534902941,25.034486511287845,CIP+CRO
WSM,cip+cro+nda,0.1,0.025,0.05,11.005078759879977,1.7756795369334113,24.375117007279446,CIP+CRO+NDA
WSM,cip,0.1,0.05,0,20.13354230798322,6.297107756202675,36.64157573572516,CIP
WSM,cip+cro,0.1,0.05,0,22.027161939330767,7.519352319046005,41.81051492394159,CIP+CRO
WSM,cip+cro+nda,0.1,0.05,0,22.144621895521876,6.742930061042928,42.564675099431845,CIP+CRO+NDA
WSM,cip,0.1,0.05,0.05,20.05854997074366,6.605066958599266,37.47404647283961,CIP
WSM,cip+cro,0.1,0.05,0.05,22.3892108426552,8.05861595563463,42.00206077238152,CIP+CRO
WSM,cip+cro+nda,0.1,0.05,0.05,22.500828718222078,7.94854080091969,41.26422813128782,CIP+CRO+NDA
WSM,cip,0.1,0.075,0,30.678421782574617,11.95495820153136,53.477055511838856,CIP
WSM,cip+cro,0.1,0.075,0,33.778055126597366,14.82201764923467,58.107553577050695,CIP+CRO
