group,panel,cip_res,cro_res,nda_res,cost_with_test_mean,cost_with_test_lower,cost_with_test_upper,cost_without_test_mean,cost_without_test_lower,cost_without_test_upper,cost_with_test_mean_ng,cost_with_test_lower_ng,cost_with_test_upper_ng,cost_without_test_mean_ng,cost_without_test_lower_ng,cost_without_test_upper_ng,,,,cost_with_test_ng_init_visit_mean,cost_with_test_ng_init_visit_lower,cost_with_test_ng_init_visit_upper,cost_with_test_ng_init_diag_mean,cost_with_test_ng_init_diag_lower,cost_with_test_ng_init_diag_upper,cost_with_test_ng_cip_mean,cost_with_test_ng_cip_lower,cost_with_test_ng_cip_upper,cost_with_test_ng_cro_mean,cost_with_test_ng_cro_lower,cost_with_test_ng_cro_upper,cost_with_test_ng_nda_mean,cost_with_test_ng_nda_lower,cost_with_test_ng_nda_upper,cost_with_test_ng_follow_visit_mean,cost_with_test_ng_follow_visit_lower,cost_with_test_ng_follow_visit_upper,cost_with_test_ng_follow_diag_mean,cost_with_test_ng_follow_diag_lower,cost_with_test_ng_follow_diag_upper,cost_with_test_ng_follow_drugs_mean,cost_with_test_ng_follow_drugs_lower,cost_with_test_ng_follow_drugs_upper,cost_with_test_ng_partner_total_mean,cost_with_test_ng_partner_total_lower,cost_with_test_ng_partner_total_upper,cost_with_test_ng_complications_mean,cost_with_test_ng_complications_lower,cost_with_test_ng_complications_upper,cost_without_test_ng_init_visit_mean,cost_without_test_ng_init_visit_lower,cost_without_test_ng_init_visit_upper,cost_without_test_ng_init_diag_mean,cost_without_test_ng_init_diag_lower,cost_without_test_ng_init_diag_upper,cost_without_test_ng_cip_mean,cost_without_test_ng_cip_lower,cost_without_test_ng_cip_upper,cost_without_test_ng_cro_mean,cost_without_test_ng_cro_lower,cost_without_test_ng_cro_upper,cost_without_test_ng_nda_mean,cost_without_test_ng_nda_lower,cost_without_test_ng_nda_upper,cost_without_test_ng_follow_visit_mean,cost_without_test_ng_follow_visit_lower,cost_without_test_ng_follow_visit_upper,cost_without_test_ng_follow_diag_mean,cost_without_test_ng_follow_diag_lower,cost_without_test_ng_follow_diag_upper,cost_without_test_ng_follow_drugs_mean,cost_without_test_ng_follow_drugs_lower,cost_without_test_ng_follow_drugs_upper,cost_without_test_ng_partner_total_mean,cost_without_test_ng_partner_total_lower,cost_without_test_ng_partner_total_upper,cost_without_test_ng_complications_mean,cost_without_test_ng_complications_lower,cost_without_test_ng_complications_upper,strategy
MSW,cip,0.1,0.15,0.05,307.0291818,302.7585358,313.7265686,308.0480187,303.7015453,314.7831372,564.2240275,389.5308381,838.8997684,606.745091,430.6272962,876.0053171,42.52106347,41.09645806,37.10554868,167.1,167.1,167.1,133.49,133.49,133.49,0.489916273,0.194658158,0.786689894,0.12118619,0.092106383,0.155629913,0,0,0,1.530225314,0.265183888,3.094569561,1.892672834,0.327995059,3.827545975,0.583315208,0.104382183,1.185819909,253.8336331,80.22885332,526.4103489,257.4122452,82.64262846,532.6386042,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.040500137,0.971221333,1.083799102,0,0,0,12.13620597,6.318876229,17.32902588,15.01077465,7.815558448,21.43356028,4.847501985,2.523916053,6.921643184,265.1131624,90.37582735,529.4966578,261.4567947,82.16083808,528.9365983,CIP
MSW,cip,0.3,0,0.05,307.0377268,302.4948191,313.6297022,307.043539,302.604038,314.247804,564.7904353,380.7129156,828.188352,564.3738316,385.1387118,841.5449832,-0.416603748,4.425796179,13.35663126,167.1,167.1,167.1,133.49,133.49,133.49,0.375348021,0.146425729,0.613286611,0.324214492,0.274099173,0.37,0,0,0,0.244375715,0,0.816615588,0.302258284,0,1.010038276,0.002166936,0,0.007241119,258.2527682,71.6906626,523.471756,262.5137476,79.41020331,526.2837121,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043768454,0.985661445,1.087998368,0,0,0,0,0,0,0,0,0,0,0,0,258.2034612,77.17756776,537.465209,262.424508,83.04298266,539.5525053,CIP
MSW,cip,0.3,0.025,0.05,307.1176462,302.6904113,313.9310341,307.179927,302.7469557,313.7650827,567.5921332,387.7486889,834.4193265,570.2886827,386.3327439,836.0380918,2.696549442,-1.415945054,1.618765279,167.1,167.1,167.1,133.49,133.49,133.49,0.381458124,0.148872411,0.616843049,0.325214503,0.275693937,0.374485532,0,0,0,0.917686997,0,2.027309277,1.135049351,0,2.50749557,0.27009776,0,0.640339835,259.2279285,77.74129942,524.1413141,262.8952843,84.33303492,528.5060988,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043396301,0.97752586,1.08802412,0,0,0,2.042182381,0.716543655,3.777200327,2.5258915,0.886263413,4.671863929,0.815698347,0.286205326,1.508707592,258.2236359,74.25250747,521.6448011,260.9636219,74.9589389,526.1260223,CIP
MSW,cip,0.3,0.05,0.05,307.1346982,302.7585748,313.5522045,307.3123971,302.8448213,313.8852009,569.3617083,386.4852169,822.2289113,575.939939,395.5619294,831.0851943,6.578230625,9.076712474,8.856283062,167.1,167.1,167.1,133.49,133.49,133.49,0.390242252,0.15280539,0.616054599,0.324301824,0.275709055,0.372479,0,0,0,1.514603072,0.262377306,2.968990166,1.873350324,0.324523712,3.672221979,0.51302664,0.102664145,1.044140192,259.2356698,78.01386683,513.9096607,262.5277655,78.23799027,515.5974256,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042387369,0.978011815,1.087802456,0,0,0,4.142554649,1.813830372,6.900214428,5.123755682,2.243452281,8.534591787,1.654639179,0.724488885,2.756116963,257.700358,77.92531438,510.7020617,259.1741776,77.19278296,516.603964,CIP
MSW,cip,0.3,0.075,0.05,307.0916649,302.7854068,313.560498,307.5044799,303.1294481,314.0368876,566.360772,393.6036183,830.7044053,583.8838552,406.0923042,858.6737179,17.5230832,12.48868589,27.96931252,167.1,167.1,167.1,133.49,133.49,133.49,0.374646191,0.147332153,0.62073373,0.323696628,0.279766086,0.369289862,0,0,0,2.112718833,0.740673607,3.752786499,2.613135141,0.91610876,4.641667468,0.756048548,0.214214018,1.384776765,254.4365769,82.7235026,520.3492406,257.2210982,83.41387422,524.0337977,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043662704,0.977047895,1.089980461,0,0,0,6.195254609,3.018662165,9.422291335,7.662655944,3.733659235,11.65404511,2.474538508,1.205728617,3.763497098,259.6796195,82.00213781,534.2450768,259.8266412,80.04810205,534.4181387,CIP
MSW,cip,0.3,0.1,0.05,307.2034735,302.8457716,313.6079986,307.6217228,303.3074518,314.0944825,571.7968457,393.4298829,834.9983858,588.8022288,413.7073367,867.3679819,17.00538305,20.27745372,32.36959609,167.1,167.1,167.1,133.49,133.49,133.49,0.384816377,0.147151098,0.617814436,0.323844015,0.278650753,0.369231237,0,0,0,2.807971131,1.025805415,4.794639853,3.473064149,1.268776581,5.930293085,1.034153744,0.333907702,1.771424965,257.936423,79.26344987,520.5258859,260.2901492,79.51479483,523.3457678,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042013538,0.974664936,1.088333221,0,0,0,8.186122541,4.04574206,12.19510565,10.12507871,5.004012168,15.08362524,3.26974059,1.615969828,4.87102798,258.9193092,82.41695066,541.5413902,257.3980017,79.8111624,538.4122188,CIP
MSW,cip,0.3,0.125,0.05,307.2360865,302.9970714,314.2333483,307.8800325,303.5133262,314.4422016,572.7309443,401.4237834,861.1758461,599.6526979,424.4290804,868.2737044,26.92175353,23.00529701,7.097858391,167.1,167.1,167.1,133.49,133.49,133.49,0.376556792,0.149573503,0.617776593,0.324525085,0.274714127,0.370017961,0,0,0,3.489706095,1.432926393,5.737650911,4.316274123,1.772327795,7.096664727,1.306879913,0.503201292,2.151997008,256.9031081,82.83800931,543.7085606,258.912677,85.35260315,542.8757435,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04280988,0.979278357,1.08539042,0,0,0,10.25817809,5.017126555,14.97348263,12.68791911,6.205477748,18.5200856,4.097371021,2.003964913,5.980780727,263.7279666,90.75797359,530.5299755,261.2374442,83.58119072,531.6482669,CIP
MSW,cip,0.3,0.15,0.05,307.3704065,302.8324746,314.6828377,308.1264083,303.6961394,314.7394062,578.3603771,395.6770814,868.3719808,610.1354074,429.6084612,885.1630179,31.7750303,33.93137982,16.79103714,167.1,167.1,167.1,133.49,133.49,133.49,0.374821247,0.14444779,0.60870765,0.324998859,0.27459058,0.372416532,0,0,0,4.060003295,1.654270335,6.63205298,5.021651303,2.046099025,8.202913907,1.541979056,0.622278572,2.555876393,260.9256362,78.625934,547.0950609,262.4577181,78.27511642,553.7674642,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04324179,0.977325982,1.08860928,0,0,0,12.51329045,6.389495665,17.92248961,15.47717495,7.902904727,22.1675912,4.998118888,2.552123208,7.158687334,267.9256344,85.69140797,544.9531073,263.6402751,80.09012786,539.142615,CIP
MSW,cip,0.5,0,0.05,306.991156,302.6038344,313.5128944,307.0317678,302.3609992,313.3066241,562.9595734,384.7688306,819.2642727,564.6761888,373.452858,825.2744651,1.716615322,-11.31597259,6.010192485,167.1,167.1,167.1,133.49,133.49,133.49,0.275519634,0.10633098,0.447680843,0.526281379,0.470556694,0.578118243,0,0,0,0.406586326,0,1.143459756,0.502889926,0,1.414298403,0.003605295,0,0.010139322,256.029997,76.27937043,513.2006115,260.059842,81.09296533,517.6361336,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043486739,0.985880924,1.088280355,0,0,0,0,0,0,0,0,0,0,0,0,258.5631116,68.99344747,520.1394553,262.7278746,71.45357905,523.3665901,CIP
MSW,cip,0.5,0.025,0.05,307.1177987,302.6607827,313.4908825,307.1164321,302.7532703,314.0067624,568.0823573,386.7935087,827.9051132,567.8499037,387.8663117,842.0367917,-0.232453643,1.072802984,14.13167853,167.1,167.1,167.1,133.49,133.49,133.49,0.277212507,0.10787311,0.449455911,0.528611996,0.472240037,0.585095177,0,0,0,1.469469651,0.266894118,3.004470517,1.81752665,0.330110372,3.716106168,0.433252945,0.099153375,0.940817742,258.1273168,74.7503924,517.6100486,261.3615364,80.19492841,522.5609596,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043726477,0.985751435,1.086110085,0,0,0,2.115399557,0.534957265,3.961904315,2.616450818,0.661666667,4.900316704,0.844943105,0.213675214,1.58248295,255.6140289,76.50264687,526.8020743,258.4241721,79.90306924,533.2037582,CIP
MSW,cip,0.5,0.05,0.05,307.2219158,302.6964842,313.8074375,307.3988775,302.8576463,313.6657554,571.567828,386.2599198,833.7911164,579.5637914,395.4120195,836.699329,7.995963454,9.152099667,2.908212529,167.1,167.1,167.1,133.49,133.49,133.49,0.269675241,0.102594557,0.446958279,0.526711565,0.470766,0.585960559,0,0,0,2.537725489,0.79728261,4.58022342,3.138808415,0.98612611,5.665090207,0.858039429,0.222174662,1.599255722,258.414846,74.03849359,517.018431,261.0861438,76.87112873,524.577748,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.041853607,0.972751877,1.087393203,0,0,0,4.202703047,1.706711005,6.759545022,5.198150765,2.110960735,8.360603577,1.678663943,0.68170275,2.699930109,261.2132995,76.95480046,512.612569,262.6100251,80.03929035,520.4832735,CIP
MSW,cip,0.5,0.075,0.05,307.4595583,302.9287144,314.6621087,307.6795665,303.2448612,315.1183675,581.7265913,397.5526448,857.1448291,591.8517169,408.0109108,898.3893341,10.12512558,10.45826601,41.24450501,167.1,167.1,167.1,133.49,133.49,133.49,0.271755829,0.104326639,0.448280703,0.525772195,0.468804626,0.579365032,0,0,0,3.505199551,1.124777836,5.94975279,4.335437342,1.391191503,7.359004828,1.253947112,0.411253137,2.183065878,265.6879507,79.30592806,543.6510633,267.8771325,83.0770526,547.4659707,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043254838,0.980301575,1.087114579,0,0,0,6.250751996,2.804014143,9.388835783,7.731298382,3.468169914,11.61266532,2.496705542,1.119992868,3.75013412,267.5391548,82.75077079,572.0353138,267.8019284,81.98274825,578.6078142,CIP
MSW,cip,0.5,0.1,0.05,307.4351961,302.9888996,314.1895093,307.7596808,303.3385582,313.9407131,580.6942405,400.8611243,861.8422237,594.2128102,412.5667993,853.028016,13.51856972,11.70567494,-8.81420773,167.1,167.1,167.1,133.49,133.49,133.49,0.273267189,0.106600064,0.44562042,0.526178506,0.471693088,0.579239166,0,0,0,4.611491668,1.854961343,7.394989991,5.703764619,2.29432549,9.146559357,1.69496331,0.683394538,2.758078009,261.548639,81.07667707,544.0820378,262.7824433,83.29132717,543.109899,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042294271,0.975095964,1.087760533,0,0,0,8.230053379,4.045786207,12.31509784,10.17941496,5.004066771,15.23203866,3.287287657,1.615987461,4.918955841,264.1508534,83.48015972,521.5558543,263.1558013,82.19083516,526.1037536,CIP
MSW,cip,0.5,0.125,0.05,307.4977155,303.1263552,314.2583528,307.9681977,303.6890138,314.3576886,583.8161069,404.8960317,843.7874078,602.5154689,430.6886686,862.3920674,18.699362,25.79263697,18.60465954,167.1,167.1,167.1,133.49,133.49,133.49,0.273310547,0.104060156,0.452230376,0.525921445,0.472961622,0.577901119,0,0,0,5.659821921,2.646372044,9.015018409,7.000401247,3.273188877,11.15030596,2.122653029,0.953006989,3.403022236,261.6281648,83.73358713,524.520191,262.1608919,79.1032592,524.4783197,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.041860041,0.977839286,1.087935676,0,0,0,10.41276595,5.193122108,15.11827381,12.87912249,6.423159418,18.69917187,4.159117253,2.074261906,6.038613921,266.2108283,94.37670437,530.1443624,263.3832747,90.29098721,523.0661746,CIP
MSW,cip,0.5,0.15,0.05,307.708533,303.1820855,314.5361353,308.2209141,303.7460513,315.2741654,592.4046305,405.6523777,867.7836377,612.0307532,432.7251628,898.1209761,19.62612273,27.07278513,30.33733833,167.1,167.1,167.1,133.49,133.49,133.49,0.272278047,0.106215091,0.445010302,0.526590012,0.468662662,0.583331546,0,0,0,6.724110938,3.300559071,10.24479793,8.316776613,4.082325939,12.67136973,2.549270552,1.265296176,3.857997072,267.1732379,81.25750156,545.8462072,266.8080732,81.66280494,546.9505097,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043074633,0.978954009,1.08890022,0,0,0,12.46687427,6.866872774,17.68070245,15.41976469,8.493352865,21.86853459,4.979579116,2.742799478,7.06211154,269.9441677,90.11835038,558.905947,265.3362641,87.81127483,556.4355109,CIP
MSW,cip,0.7,0,0.05,307.0099944,302.6636977,313.3983427,307.0454621,302.6333164,314.2466879,563.0278452,387.398397,820.9811558,564.7786426,385.0238584,868.5435859,1.750797425,-2.374538533,47.56243002,167.1,167.1,167.1,133.49,133.49,133.49,0.166867414,0.063982314,0.274621026,0.728703527,0.661976132,0.788366621,0,0,0,0.58478339,0,1.511380013,0.723294554,0,1.869363856,0.00518541,0,0.013401756,255.4811984,77.81199668,514.9576919,259.4879447,84.53828597,518.5219928,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043093721,0.974736917,1.089148368,0,0,0,0,0,0,0,0,0,0,0,0,258.5712611,79.30764727,563.3792503,262.8341008,83.08257495,566.5257459,CIP
MSW,cip,0.7,0.025,0.05,307.0451933,302.6448264,313.8472684,307.0441797,302.6218798,313.9493421,565.1851561,384.7199168,830.3436019,565.5437182,383.9763927,840.6616787,0.358562018,-0.743524058,10.31807687,167.1,167.1,167.1,133.49,133.49,133.49,0.167163078,0.063423121,0.274331176,0.728626842,0.665533846,0.78465822,0,0,0,1.991673765,0.53820898,3.755777048,2.463419468,0.66568858,4.645366355,0.581587339,0.108266801,1.18102079,253.6230126,74.12721773,519.586637,256.640873,76.64315117,521.4009358,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042163452,0.976317333,1.08610754,0,0,0,2.060062185,0.722157654,3.856244283,2.548006296,0.893207138,4.769630152,0.822839985,0.288447697,1.54027971,253.3811425,73.33356132,525.1584676,256.2288106,75.569878,529.2748411,CIP
MSW,cip,0.7,0.05,0.05,307.2506389,302.9356265,314.7220055,307.2559656,302.8781056,314.2896063,573.654439,395.3617404,876.3219655,573.7907798,393.6900093,843.5184289,0.136340768,-1.67173113,-32.80353661,167.1,167.1,167.1,133.49,133.49,133.49,0.163812309,0.062664518,0.276092175,0.728958072,0.66331278,0.779729565,0,0,0,3.499400688,1.328594972,5.868614114,4.328264966,1.643284546,7.258647733,1.181072736,0.488206882,2.07406451,257.6826757,81.39436217,559.6665109,259.6580999,83.19994882,556.6044696,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042780762,0.979889804,1.088282104,0,0,0,4.173629935,1.795159477,6.760058663,5.162191427,2.220359017,8.361238879,1.66705142,0.717031266,2.700135271,255.444625,76.26296015,530.1199569,256.9388563,74.46273527,531.2531168,CIP
MSW,cip,0.7,0.075,0.05,307.5567086,302.9384938,314.6203153,307.6862417,303.2353014,314.1999455,585.4631012,397.6074179,868.1523562,590.8542132,410.4243696,874.3155848,5.391112043,12.81695168,6.163228618,167.1,167.1,167.1,133.49,133.49,133.49,0.167637194,0.065498601,0.273612493,0.731218314,0.675644554,0.786351699,0,0,0,4.932422807,2.275206574,7.627451831,6.100711161,2.814109553,9.434081858,1.764826775,0.78781185,2.756224575,265.6732034,77.28505891,551.3872896,266.5599208,79.00327127,551.6680491,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044738983,0.983519371,1.090295858,0,0,0,6.302461323,3.026905683,9.754529571,7.795255525,3.743855304,12.06497694,2.517359531,1.209021283,3.896201299,266.7737404,86.51132746,544.404844,266.5558984,85.84008839,550.0822586,CIP
MSW,cip,0.7,0.1,0.05,307.5501077,303.2732893,313.9566871,307.7395151,303.3218737,314.0549094,584.9148641,408.8532585,842.153838,594.0648912,411.3201204,864.8559218,9.150027045,2.466861873,22.70208376,167.1,167.1,167.1,133.49,133.49,133.49,0.161988148,0.062053434,0.272812563,0.729931641,0.66684216,0.785131503,0,0,0,6.421541108,3.046516955,9.910083333,7.94254042,3.76811168,12.257375,2.356153596,1.089266553,3.670163358,260.4433048,84.10257374,521.6518032,260.5574136,84.29517732,523.9096331,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042838539,0.982527333,1.087451359,0,0,0,8.262162274,4.223473929,12.39462391,10.21912913,5.223841416,15.33040119,3.300112747,1.686960349,4.950720528,263.9317574,83.29901686,530.8796934,262.875517,83.51847647,534.7865781,CIP
MSW,cip,0.7,0.125,0.05,307.7820781,303.3942228,313.762957,308.0390629,303.610968,314.6685222,595.1450039,415.8763153,856.9603277,606.4601512,427.1016101,866.3464521,11.31514729,11.22529473,9.386124377,167.1,167.1,167.1,133.49,133.49,133.49,0.162742915,0.064419757,0.274852908,0.730242078,0.673312842,0.782735261,0,0,0,7.806331945,3.869399869,11.52782312,9.655331324,4.785901755,14.25829089,2.916916155,1.435124711,4.339380594,266.8036823,87.0085227,530.1954179,266.1553287,83.66863731,532.2192197,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044372195,0.985346013,1.088784394,0,0,0,10.36734891,5.89404301,15.19735645,12.82294801,7.29009969,18.79698594,4.140976557,2.354227117,6.070201491,270.4013782,91.88341406,528.622682,267.9992434,88.1219215,525.3873641,CIP
MSW,cip,0.7,0.15,0.05,307.8839164,303.3938672,314.7803566,308.2475188,303.7046864,315.6711173,599.2654163,414.9535354,887.4422531,614.6825179,431.2569795,893.8381281,15.41710159,16.30344408,6.395875005,167.1,167.1,167.1,133.49,133.49,133.49,0.16543921,0.062432105,0.276427271,0.728244083,0.674083323,0.783796001,0,0,0,9.365509748,4.832984051,13.62398621,11.5838143,5.977719449,16.85094891,3.546959911,1.866269628,5.174306359,266.3334259,84.17308427,556.3292699,264.8402858,80.54435967,555.1066837,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043199989,0.979778159,1.086925466,0,0,0,12.56900805,6.613023471,17.72957373,15.54608976,8.179377089,21.92898148,5.020373882,2.641405764,7.081631944,272.2246808,88.87071949,554.0249909,268.3029561,82.22067558,549.8885058,CIP
MSW,cip+cro,0.1,0,0.05,307.213655,302.6529585,313.6828495,307.0554892,302.4095172,313.2876437,571.5896761,386.3478542,841.5300165,565.8375598,377.4104508,824.2354795,-5.752116363,-8.937403443,-17.294537,167.1,167.1,167.1,133.49,133.49,133.49,0.485248333,0.193674223,0.78946406,0.119350791,0.088507494,0.150395938,0.11272163,0,0.389920881,0.100220405,0,0.52052607,0.123958502,0,0.643817314,0.004931612,0,0.102249489,265.5096659,78.81909371,532.2064118,269.7467351,84.00990327,540.0115042,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042857805,0.981983687,1.085215937,0,0,0,0,0,0,0,0,0,0,0,0,259.6626946,70.06413415,517.4228232,263.8922096,75.5128953,522.1314979,CIP+CRO
MSW,cip+cro,0.1,0.025,0.05,306.9827382,302.4789156,313.4581071,307.154976,302.6238291,314.0771614,562.0929381,377.3150637,832.9317474,569.4580548,385.4391396,867.2136167,7.365116749,8.124075923,34.28186931,167.1,167.1,167.1,133.49,133.49,133.49,0.493665703,0.191077107,0.786082682,0.115770974,0.086082729,0.14647853,0.246271074,0,0.586052842,0.109877157,0,0.523793141,0.135902542,0,0.647858221,0.011009106,0,0.106479167,255.7689753,70.65209117,528.7647293,260.0534706,75.78428742,531.0063647,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042294674,0.982962694,1.086931352,0,0,0,2.040014209,0.5160745,3.77205623,2.523209778,0.638311351,4.665501407,0.814832325,0.206132969,1.506652912,257.3729649,73.0761003,551.3959819,260.3037326,75.41972625,557.6248021,CIP+CRO
MSW,cip+cro,0.1,0.05,0.05,307.0406872,302.5523556,313.913767,307.5439101,303.0377169,314.6433727,565.4573862,380.7596521,843.6669002,585.4255722,399.5003417,877.5565234,19.96818594,18.74068963,33.88962319,167.1,167.1,167.1,133.49,133.49,133.49,0.49965631,0.189745118,0.786196222,0.114835038,0.085384615,0.14684462,0.375953153,0.095224567,0.792118498,0.141533753,0,0.556386533,0.175057285,0,0.688171648,0.018986105,0,0.111108756,258.9729,74.88809074,540.5648604,263.115135,78.41346072,541.024301,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042780385,0.973664814,1.085825352,0,0,0,4.152884172,1.741895112,6.680227873,5.136531845,2.154478513,8.262499453,1.658765047,0.695756156,2.668248871,267.2398871,79.92351869,558.2844933,268.7289453,82.25042793,561.8250915,CIP+CRO
MSW,cip+cro,0.1,0.075,0.05,307.0191365,302.5882224,313.4720946,307.4645515,303.0356597,313.6242861,563.686571,381.025058,824.3348366,583.0377185,398.5287493,846.6188242,19.35114759,17.5036913,22.28398761,167.1,167.1,167.1,133.49,133.49,133.49,0.491739063,0.190249646,0.794713264,0.110608563,0.081960547,0.14155986,0.511981563,0.105457705,1.024801856,0.132789087,0,0.557783457,0.164241367,0,0.689899445,0.021335393,0,0.111612916,257.2079708,76.09120286,516.4757189,261.2157926,78.78301342,522.0674513,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043606671,0.98004333,1.088020888,0,0,0,6.239586869,2.859979796,9.420529997,7.717488695,3.537391531,11.65186659,2.492245913,1.142346939,3.762793576,259.0132617,78.54411795,521.4738874,258.9604548,76.75539365,522.4769256,CIP+CRO
MSW,cip+cro,0.1,0.1,0.05,306.9997972,302.6838414,313.6318846,307.753892,303.5051119,314.574747,563.058484,386.6491615,834.4638946,594.8393106,417.5624667,874.5444965,31.78082658,30.91330521,40.08060188,167.1,167.1,167.1,133.49,133.49,133.49,0.490734512,0.190477559,0.790504741,0.107561585,0.078980335,0.1381648,0.639888118,0.200773152,1.186261105,0.151159118,0,0.55896515,0.186962504,0,0.691361034,0.030755653,0,0.115804776,256.3936876,79.82245684,527.2855205,260.3475875,83.87961309,531.411499,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042606876,0.971526649,1.085593142,0,0,0,8.172912288,3.888711258,12.40551059,10.10873949,4.809787219,15.34386647,3.264464087,1.553247826,4.955068935,265.031502,87.22128443,543.2567394,263.7380431,81.82677122,542.2480785,CIP+CRO
MSW,cip+cro,0.1,0.125,0.05,307.0046762,302.4462385,313.6544036,307.9451946,303.5285761,314.5614481,563.8459817,376.0423381,843.5970351,601.9453673,421.8361619,864.6125167,38.09938552,45.79382379,21.01548159,167.1,167.1,167.1,133.49,133.49,133.49,0.484001139,0.188056226,0.789568328,0.105533019,0.076867528,0.135367207,0.785381583,0.220702248,1.405693195,0.161286257,0,0.724085309,0.199488346,0,0.895591375,0.036425661,0,0.209205021,256.7271903,67.61749983,538.9875854,260.9245701,73.96887776,541.5702639,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.041823493,0.978634615,1.087359373,0,0,0,10.39081715,5.098464532,14.99028552,12.85197491,6.306081351,18.54086841,4.150350355,2.03645332,5.987492219,265.5790593,85.36720382,527.9602956,262.7124007,79.46915532,523.2778586,CIP+CRO
MSW,cip+cro,0.1,0.15,0.05,306.970754,302.7863231,313.0818505,308.1496323,303.7398918,314.7105044,562.1480584,388.9380188,817.5371586,610.0289712,433.7250254,880.8720446,47.88091281,44.78700658,63.33488603,167.1,167.1,167.1,133.49,133.49,133.49,0.485055671,0.18782268,0.786374438,0.101860949,0.072585361,0.133301545,0.904517586,0.392005451,1.511889257,0.172917701,0,0.587812679,0.213874801,0,0.727041358,0.041666238,0,0.210537419,255.1452475,81.72601848,509.965137,259.0151362,86.409596,514.8563317,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04369317,0.977954851,1.088930637,0,0,0,12.49205674,6.87948769,17.53053838,15.45091185,8.508955736,21.68280282,4.98963762,2.747838189,7.002132282,267.7692194,91.75278788,536.3738206,263.2355323,86.90394231,536.4353335,CIP+CRO
MSW,cip+cro,0.3,0,0.05,307.1152551,302.6294734,313.5084079,307.0486129,302.5179724,313.9202521,568.198521,383.2580262,830.2102462,564.4515509,379.952151,830.8361725,-3.746970169,-3.305875173,0.625926322,167.1,167.1,167.1,133.49,133.49,133.49,0.383563885,0.146812816,0.617555035,0.317973394,0.274625048,0.364125243,0.287569873,0,0.666794626,0.271588727,0,0.991573935,0.33591694,0,1.22643707,0.011873876,0,0.108227987,261.3654791,75.72732269,520.9482536,265.4486103,81.3831651,528.4393747,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042991423,0.980873685,1.089573666,0,0,0,0,0,0,0,0,0,0,0,0,258.2913481,72.73552463,525.9285564,262.4989914,78.00985817,528.7991103,CIP+CRO
